dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.01,0.5401797,7.7066836,-9.250652,0.060674667,0.80973434,-0.694546,1.5444145,1.0685247999726055,49.271164
0.019,0.6442675,7.2418776,-10.001999,0.06945867,0.7702267,-0.8898883,1.5444145,1.178971952656016,40.791164
0.019,0.37447673,6.5318074,-9.327821,0.052988667,0.7301293,-0.97146565,1.5444145,1.2164054009841978,36.886753
0.02,-0.41934216,5.8247285,-7.24786,0.020374,0.66616064,-0.90338963,1.5444145,1.1226299171002745,36.398167
0.021,-0.72323066,6.073582,-3.5796626,-0.026107999,0.62644964,-0.685091,1.5444145,0.9286928925306599,42.41922
0.023,-0.091525465,6.6406813,-0.5665008,-0.041947663,0.6301504,-0.38728902,1.5444145,0.7408386383178703,58.275986
0.021,0.0317049,6.937989,1.9651057,-0.026616333,0.6679907,-0.07413533,1.5444145,0.6726187861038254,83.27485
0.023,-0.25184458,7.20778,5.393422,-0.010593667,0.7065427,0.23086466,1.5444145,0.7433796217846462,71.88729
0.01,0.14356937,7.459625,7.5493555,-0.0026026666,0.734379,0.50672704,1.5444145,0.892239638697303,55.393696
0.019,-0.31944183,8.589037,9.315857,-0.014538334,0.790499,0.75658303,1.5444145,1.0943115994190376,46.250603
0.019,-0.45104706,9.265608,11.405988,-0.021309333,0.8604457,0.9609534,1.5444145,1.2900590364729507,41.834545
0.02,-0.79920274,9.461819,12.310474,-0.053354666,0.9285013,1.1227864,1.5444145,1.4579474288635863,39.557728
0.02,-1.11685,9.570094,12.342179,-0.080459006,0.961848,1.2256527,1.5444145,1.560080060234421,38.063744
0.023,-0.56410795,9.7399845,11.429915,-0.08430201,0.9779723,1.2264661,1.5444145,1.5709091952647638,38.50273
0.022,0.24945176,9.44806,9.022138,-0.04865767,0.9775047,1.1146936,1.5444145,1.4833829123853193,41.22137
0.023,0.5054838,8.94138,5.222934,0.0064863325,0.9561343,0.8727067,1.4944125,1.29454699142118,47.611122
0.01,0.90448695,8.649456,1.8538394,0.056404665,0.91906667,0.5472107,1.4944125,1.0711230408254664,59.09727
0.019,1.5140585,8.509476,-0.76689965,0.09938932,0.88716364,0.214476,1.4944125,0.9181162868772972,75.08014
0.019,1.2897314,8.093722,-3.4157543,0.12604631,0.8583513,-0.079157665,1.4944125,0.8711604599058431,80.162575
0.02,1.0630114,8.192427,-6.0598235,0.13143466,0.84281665,-0.3481473,1.4944125,0.9213151048405344,66.176994
0.021,0.69152576,8.148758,-7.3429747,0.10347632,0.8305557,-0.57167166,1.4944125,1.0135771184190714,55.02781
0.022,0.77766734,7.6624165,-8.010572,0.08607099,0.8158954,-0.72785205,1.4944125,1.0967506945774386,48.066483
0.022,0.18843478,6.8656063,-8.024331,0.05634367,0.77079606,-0.7946267,1.4944125,1.1084822005455623,44.05606
0.022,0.08315059,6.6089764,-6.157929,0.035664666,0.718458,-0.7543464,1.4944125,1.0423494177324688,43.5722
0.011,0.020338992,6.745367,-2.6997023,0.0099226665,0.68728703,-0.573827,1.4944125,0.8953990076352965,50.136753
0.019,0.18185452,6.963712,0.124426775,0.009699,0.6906217,-0.29684633,1.4944125,0.7517779665681869,66.7297
0.019,0.30209386,7.1306114,2.5782664,0.017141001,0.7083523,1.0166193E-4,1.4944125,0.7085596967922402,88.613815
0.019,0.58983076,8.405986,6.628717,0.036498334,0.7647977,0.31717965,1.4944125,0.828764479012664,67.34142
0.022,0.4408776,9.982856,10.828719,0.045302663,0.86741996,0.6810244,1.4944125,1.103749931395301,51.802578
0.022,-0.59342,10.241879,12.599407,0.014863665,0.9731736,1.0216483,1.4944125,1.4110467900962527,43.60496
0.022,-1.41356,10.198809,12.036496,-0.05323267,1.0341127,1.2054616,1.4944125,1.589138287573765,40.597282
0.022,-1.1509477,10.27837,9.94816,-0.10733967,1.0441574,1.175531,1.4944125,1.5759630876104003,41.494804
0.011,-0.971486,10.143773,7.4739814,-0.12019033,1.0408226,1.001315,1.4944125,1.4492719472203068,45.903557
0.018,-0.35413775,10.100702,5.0847483,-0.08418,1.037488,0.7650213,1.4944125,1.2917914749351422,53.43092
0.02,0.9738788,9.220144,2.4508486,-0.011956002,1.0015184,0.5101837,1.4944125,1.1240415421243908,62.9989
0.02,1.4446666,9.171689,0.6430711,0.070170335,0.9684766,0.27799734,1.4689808,1.0100263916378367,73.50869
0.02,1.6875381,8.549556,-2.4675984,0.13956799,0.9157524,0.021289,1.4689808,0.9265715959030073,81.235695
0.021,1.410569,8.156534,-5.118846,0.15441133,0.87959975,-0.236009,1.4689808,0.9237092769143824,72.22215
0.024,0.74177504,7.717451,-6.235696,0.13051967,0.8301694,-0.46982202,1.4689808,0.9627820698190309,59.571423
0.022,0.06759724,7.1976104,-5.7577295,0.075457,0.7842159,-0.5816553,1.4689808,0.9792912204506984,53.206535
0.011,-0.47078785,6.8279195,-3.5772698,0.011508667,0.73905563,-0.52925634,1.4689808,0.909091830556773,54.386204
0.018,0.6538388,7.5942206,-0.15134603,0.008519668,0.73486704,-0.32244602,1.4689808,0.8025419494749826,66.3017
0.02,0.738784,8.672188,3.3565319,0.03133367,0.7849887,-0.012647341,1.4689808,0.7857156071686816,87.535255
0.02,-0.0077766734,9.099904,5.326423,0.04707167,0.8622146,0.289994,1.4689808,0.9108931453509568,71.18408
0.021,-0.21894327,9.598808,6.7130637,0.017405335,0.9303517,0.523319,1.4689808,1.0675766792308388,60.628914
0.022,-0.33080772,10.34178,7.1024957,-0.018950665,0.98710203,0.6506463,1.4689808,1.1824001835523115,56.59806
0.022,-0.53180486,10.811969,6.7890363,-0.036762666,1.0452961,0.7003613,1.4689808,1.2587697725595428,56.140984
0.022,-0.42592242,11.211571,7.0145597,-0.043798,1.1001147,0.71060926,1.4689808,1.3103954141283312,57.090416
0.011,0.25902304,10.905888,6.6257257,-0.023749335,1.119289,0.69440365,1.4689808,1.317409736607804,58.169674
0.018,0.34217364,10.113863,4.700102,0.0059576663,1.09556,0.6233997,1.4689808,1.2605214249118766,60.357994
0.02,0.16091733,9.534202,1.9495523,0.025904665,1.0385454,0.45123732,1.4689808,1.1326352710338676,66.4811
0.02,0.41694933,9.089137,-0.56590253,0.03127267,0.976793,0.20678999,1.4689808,0.9989317421076673,77.914894
0.021,1.0085747,8.729017,-1.814956,0.053923998,0.92972136,-0.014660333,1.4689808,0.931399227878791,86.56038
0.022,0.70947194,8.603992,-2.539383,0.07256967,0.89810306,-0.16724165,1.4689808,0.9164197885928744,78.52535
0.022,0.46061835,8.020741,-3.0412776,0.074053995,0.8617876,-0.251381,1.4689808,0.9007520765942316,73.085976
0.023,0.33738798,8.190034,-2.1517458,0.051239997,0.8434673,-0.26282868,1.3194482,0.8849528401286173,72.38686
0.01,0.09990034,7.7671022,-0.93679005,0.030520333,0.81502104,-0.20835567,1.3194482,0.8417855228155124,75.51318
0.018,0.10229317,8.00459,1.238884,0.018340666,0.814472,-0.06287067,1.3194482,0.8171008331562254,85.4028
0.02,0.021535404,8.998808,6.3601227,0.007604666,0.84196264,0.22645234,1.3194482,0.8719171812182875,74.93803
0.019,-0.4648058,9.57787,11.060225,-0.011590001,0.9035117,0.6342373,1.3194482,1.103958633696485,54.927853
0.022,-1.4691931,9.15494,12.090933,-0.06500567,0.94261265,1.0031043,1.3194482,1.3780285323877077,43.159374
0.021,-1.6139588,9.111869,9.875777,-0.120597005,0.94645566,1.1226033,1.3194482,1.4732820884434243,39.972004
0.022,-1.6881363,8.912666,6.669993,-0.16217867,0.92384505,0.9733769,1.3194482,1.3517596858662895,43.11297
0.023,-0.47976094,8.551949,3.8709888,-0.12854733,0.9033491,0.69397664,1.3194482,1.1463714895489971,51.999695
0.011,0.22372891,8.66142,2.0584257,-0.066083334,0.888038,0.42826065,1.3194482,0.9881222840549326,63.98938
0.018,0.9349955,8.690732,0.69092757,0.023078332,0.88049436,0.22502899,1.3194482,0.9090879867877618,75.591675
0.02,0.89072824,8.441878,-0.46241298,0.069662005,0.87675303,0.077734336,1.3194482,0.8829446763067607,83.21068
0.019,0.9493524,8.391031,-0.34636107,0.09432634,0.86756235,-0.004005667,1.3194482,0.872684330742669,83.78933
0.022,0.5240282,8.503493,-0.04366901,0.080357336,0.861198,-0.028975,1.3194482,0.8654240932151586,84.33543
0.022,0.32243285,8.207381,0.14536397,0.06104067,0.8532273,-0.008316333,1.3194482,0.8554484086138096,85.87034
0.021,0.4121637,8.323434,0.57906306,0.042781334,0.8509297,0.023139333,1.3194482,0.8523185949782204,86.72863
0.024,0.7262217,8.381459,3.9882371,0.049653996,0.84678173,0.160186,1.3194482,0.8632290373509528,78.79755
0.009,0.34396824,8.996415,8.1230345,0.050386,0.8736014,0.43135133,1.3194482,0.9755931980969399,63.567165
0.019,-1.1365907,9.180064,11.0608225,-0.0022569995,0.9027187,0.787632,1.3194482,1.198027685792546,48.894844
0.02,-1.6486548,9.257233,11.840284,-0.082980335,0.9324867,1.0545273,1.3194482,1.4101223336088426,41.397633
0.019,-0.71246296,8.956335,10.140184,-0.118889,0.9311244,1.1230913,1.3351078,1.4637149243407452,39.504436
