dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.018,-1.0289137,10.735997,1.5361922,-0.085786335,1.036512,0.114924006,1.0798538,1.0463861545330846,82.12262
0.018,-0.8919246,11.116456,1.5840486,-0.09727466,1.084519,0.14605434,1.0798538,1.0986244827735154,80.80883
0.021,-0.9822537,11.306685,1.0779666,-0.098677665,1.127097,0.14269935,1.0798538,1.1403718938285068,81.249146
0.021,-1.8071793,12.236297,0.698106,-0.12513134,1.178093,0.114212334,1.0798538,1.1902123018554729,81.81662
0.016,-1.4859428,12.9750805,1.3154542,-0.14532234,1.2412686,0.10508267,1.0798538,1.2541565981835485,81.779
0.02,0.15493527,13.168302,0.849452,-0.10666867,1.304546,0.097315334,1.0798538,1.3125123780291892,83.68411
0.02,0.093918286,13.045071,0.44805604,-0.04204933,1.3320366,0.088815995,1.0798538,1.3356563813985323,85.780846
0.02,-0.7477571,11.119447,-0.5485546,-0.016958,1.2689626,0.02545733,1.0798538,1.2693312352043071,88.61918
0.019,-1.5391831,9.793823,0.29252258,-0.07454199,1.1542623,0.0065270015,1.0798538,1.1566851679157935,86.29091
0.02,-2.4119651,10.153943,2.9186454,-0.15971833,1.0559913,0.09050366,1.0798538,1.0718294958599617,80.13805
0.019,-2.6338995,10.94836,4.478766,-0.22382933,1.050176,0.261385,1.0798538,1.1051205209425812,71.85695
0.021,-1.814956,10.627124,4.013362,-0.233203,1.0785004,0.38785836,1.0798538,1.1696071288667633,67.23579
0.019,-0.80877405,9.857233,3.0879376,-0.17870967,1.068415,0.39361265,1.0798538,1.1525531558451305,67.97169
0.019,-0.45882374,9.056235,2.589034,-0.104777664,1.0041007,0.32937965,1.0798538,1.0619263098920015,71.00494
0.019,-1.0378869,8.618947,2.1882362,-0.07836467,0.93584174,0.26734266,1.0798538,0.9764286346204565,73.42225
0.021,-1.6600207,8.300702,1.9920249,-0.107299,0.88293433,0.23009199,1.0798538,0.9187102009142173,73.95786
0.02,-1.7336,7.3896346,2.292324,-0.15062934,0.82628566,0.22000666,1.0798538,0.8682396680608592,72.115845
0.019,-2.0219352,6.297311,2.649453,-0.18407768,0.747372,0.23568368,1.0798538,0.8049821445720151,68.19187
0.019,-2.1337996,5.3012986,2.7535408,-0.20018166,0.6454207,0.261568,1.3245585,0.724609111118105,62.963337
0.022,-1.9854445,4.950152,2.676372,-0.20874201,0.5625014,0.274622,1.3245585,0.6598471468607877,58.48161
0.017,-1.4955142,5.2402816,2.5609183,-0.19084866,0.5265723,0.27161267,1.3245585,0.6224749236235413,57.772095
0.018,-0.81655073,5.5633125,2.8666015,-0.14607467,0.53547835,0.27545565,1.3245585,0.6196375494685425,59.789223
0.021,-0.27996024,5.904888,3.315854,-0.08810434,0.56793034,0.297192,1.3245585,0.6470164877703838,61.3743
0.022,-0.18783657,6.995417,3.7423747,-0.043655664,0.62758833,0.33735037,1.3245585,0.7138474642300803,61.54159
0.017,-0.20578274,8.432307,4.0648074,-0.022895334,0.725107,0.37807798,1.3245585,0.8180753878591317,62.41902
0.019,-1.0564312,9.836894,3.7483566,-0.049288,0.858758,0.392779,1.3245585,0.9456055730635117,65.25187
0.02,-0.0041874396,11.427523,3.5246277,-0.043045666,1.0094076,0.38537765,1.3245585,1.0813291088751267,68.98524
0.02,-0.73818576,11.819945,3.731607,-0.061142337,1.1245555,0.37405202,1.3245585,1.1867090204865105,71.37434
0.019,-0.7573284,11.408978,5.643472,-0.05097567,1.1779914,0.438468,1.3245585,1.2579810926325485,69.45786
0.019,-0.7926225,12.18186,6.0364933,-0.077775,1.2036318,0.52384764,1.3245585,1.3149884831672716,66.250854
